movieId,title,genres,IMDb Rating,Year
6862,Out of Time ,Crime,4,2002
6863,School of Rock ,Comedy,0,1982
6867,Station Agent  The ,Comedy,4,2012
6868,Wonderland ,Crime,3,2010
6869,Bus 174  ,Crime,6,2002
6870,Mystic River ,Crime,7,2016
6872,House of the Dead  The ,Action,1,2004
6873,Intolerable Cruelty ,Comedy,3,2008
6874,Kill Bill: Vol. 1 ,Action,2,2019
6879,Runaway Jury ,Drama,4,1994
6880,Texas Chainsaw Massacre  The ,Horror,9,2017
6881,Pieces of April ,Comedy,1,1988
6882,Returner  ,Action,0,1990
6883,Sylvia ,Drama,0,2001
6884,Veronica Guerin ,Crime,0,2005
6885,In the Cut ,Crime,3,1997
6886,Beyond Borders ,Drama,5,1984
6887,Radio ,Drama,5,2013
6888,Scary Movie 3 ,Comedy,3,2009
6889,Brother Bear ,Adventure,10,2010
6890,Elephant ,Drama,4,1998
6893,Italian Job  The ,Action,2,2005
6898,Sweet Sixteen ,Drama,6,2003
6899,Alien from L.A. ,Sci-Fi,7,2004
6902,Interstate 60 ,Adventure,2,2004
6909,Eye  The   ,Thriller,0,2019
6911,Jolson Story  The ,Musical,6,1984
6912,You'll Never Get Rich ,Comedy,8,2007
6918,Unvanquished  The  ,Drama,9,2009
6920,Cercle Rouge  Le  ,Crime,1,1986
6927,Human Stain  The ,Drama,0,1997
6932,Shattered Glass ,Crime,8,2014
6934,Matrix Revolutions  The ,Action,8,1984
6935,Revolution Will Not Be Televised  The  ,Documentary,2,2009
6936,Elf ,Children,5,1993
6938,Billabong Odyssey ,Documentary,8,1999
6939,Gloomy Sunday  ,Drama,4,1997
6942,Love Actually ,Comedy,1,2020
6944,Father of the Bride ,Comedy,5,1984
6945,My Architect: A Son's Journey ,Documentary,4,1994
6946,Looney Tunes: Back in Action ,Action,3,2007
6947,Master and Commander: The Far Side of the World ,Adventure,2,2008
6948,Tupac: Resurrection ,Documentary,4,1989
6949,Big Empty  The ,Comedy,0,1984
6950,Missing  The ,Adventure,4,2003
6951,Cat in the Hat  The ,Children,3,2016
6952,Gothika ,Horror,7,1989
6953,21 Grams ,Crime,4,1999
6954,Barbarian Invasions  The  ,Comedy,1,2020
6957,Bad Santa ,Comedy,3,2017
6958,Haunted Mansion  The ,Children,1,2005
6959,Timeline ,Action,7,2000
6961,Damage  ,Drama,8,1995
6962,OT: Our Town ,Documentary,2,1999
6963,Devil's Playground ,Documentary,0,1981
6965,Journeys with George ,Documentary,9,2007
6966,Darkman ,Action,2,2014
6967,Dead of Night ,Horror,6,1981
6969,Dernier Combat  Le  ,Drama,4,1983
6970,Desk Set ,Comedy,6,1986
6971,Europa  ,Drama,1,1991
6973,Final Analysis ,Drama,9,1988
6974,Freshman  The ,Comedy,0,2012
6975,Funny Games ,Drama,1,2012
6978,Slacker ,Comedy,5,2011
6979,WarGames ,Drama,10,2014
6981,Ordet  ,Drama,3,1993
6982,Forbidden Games  ,Drama,9,2009
6983,Jane Eyre ,Drama,1,2019
6984,Tale of Two Cities  A ,Drama,1,2009
6985,Passion of Joan of Arc  The  ,Drama,7,1983
6986,Ben-Hur: A Tale of the Christ ,Adventure,4,1980
6987,Cabinet of Dr. Caligari  The  ,Crime,6,1998
6989,Gorky Park ,Crime,5,1989
6990,The Great Train Robbery ,Action,0,2004
6992,Guarding Tess ,Comedy,3,1999
6993,Hannah and Her Sisters ,Comedy,1,2011
6994,Hard Way  The ,Action,4,2016
6996,Highlander II: The Quickening ,Action,3,2004
6997,Hoffa ,Crime,1,2000
6998,House of Cards ,Drama,0,2017
6999,Housesitter ,Comedy,2,1995
7000,Hudson Hawk ,Action,9,1989
7001,Invasion of the Body Snatchers ,Horror,6,1999
7004,Kindergarten Cop ,Action,9,2017
7005,King Ralph ,Comedy,6,1984
7007,Last Boy Scout  The ,Action,8,2008
7008,Last Tango in Paris  ,Drama,0,2018
7009,Lorenzo's Oil ,Drama,4,2001
7010,Lover  The  ,Drama,8,1981
7012,Mr. Destiny ,Comedy,1,1990
7013,Night of the Hunter  The ,Drama,9,2020
7015,Only the Lonely ,Comedy,8,2008
7016,Over the Top ,Action,2,1997
7017,Passenger 57 ,Action,10,2017
7018,Presumed Innocent ,Crime,6,1993
7019,Project X ,Comedy,10,1998
7020,Proof ,Comedy,3,2014
7022,Battle Royale  ,Action,5,1989
7023,Wedding Banquet  The  ,Comedy,10,1981
7024,Salo  or The 120 Days of Sodom  ,Drama,8,1980
7025,Midnight Clear  A ,Drama,4,1987
7026,Summer School ,Comedy,9,1991
7027,Silverado ,Action,8,1986
7028,Quick Change ,Comedy,10,1990
7030,Radio Flyer ,Drama,7,2015
7031,Real McCoy  The ,Action,2,1987
7032,Revenge ,Drama,10,1991
7033,Secret of My Succe$s  The  ,Comedy,7,1983
7034,Show Me Love  ,Drama,8,1987
7036,Teen Wolf ,Comedy,2,1995
7037,High Heels  ,Comedy,2,1999
7038,Things You Can Tell Just by Looking at Her ,Drama,9,2003
7040,To Live and Die in L.A. ,Action,0,1985
7041,Trapped in Paradise ,Comedy,4,1994
7044,Wild at Heart ,Crime,1,1991
7045,Witches  The ,Children,9,1993
7046,Witches of Eastwick  The ,Comedy,5,2006
7047,Year of the Dragon ,Action,8,2010
7048,Nothing to Lose ,Action,1,1986
7049,Flying Down to Rio ,Comedy,1,1997
7050,Follow the Fleet ,Comedy,5,2013
7051,What's New  Pussycat ,Comedy,9,2014
7052,Mary of Scotland ,Drama,9,2012
7053,Roberta ,Comedy,1,1986
7054,Little Women ,Drama,7,2014
7055,Swing Time ,Comedy,3,2019
7056,Public Enemy  The ,Action,1,1998
7057,Midsummer Night's Dream  A ,Comedy,4,2000
7058,Life with Father ,Comedy,0,1982
7059,National Velvet ,Children,1,2002
7060,Jesus Christ Superstar ,Drama,4,2003
7061,Dark Victory ,Drama,4,2004
7062,Birdman of Alcatraz ,Drama,10,1990
7063,Aguirre: The Wrath of God  ,Adventure,5,2015
7064,Beauty and the Beast  ,Drama,7,2003
7065,Birth of a Nation  The ,Drama,4,2003
7067,Juliet of the Spirits  ,Comedy,3,1999
7069,Macbeth  ,Drama,4,1984
7070,Red River ,Action,4,2015
7071,Woman Under the Influence  A ,Drama,1,1999
7072,Stagecoach ,Action,10,2017
7073,Shot in the Dark  A ,Comedy,9,1992
7074,Navigator  The ,Comedy,10,2011
7075,Court Jester  The ,Adventure,4,1986
7076,Bullitt ,Action,6,1989
7078,Jezebel ,Drama,3,2008
7079,Hunchback of Notre Dame  The ,Drama,1,1990
7080,42nd Street ,Drama,8,1998
7082,That Touch of Mink ,Comedy,8,2004
7083,Sweet Dreams ,Drama,1,2004
7084,Play It Again  Sam ,Comedy,1,1983
7085,Send Me No Flowers ,Comedy,4,1995
7086,Pygmalion ,Comedy,0,1990
7087,Passage to India  A ,Adventure,8,1999
7088,Black Orpheus  ,Drama,3,1996
7089,Amarcord ,Comedy,10,2016
7090,Hero  ,Action,1,2006
7091,Horse Feathers ,Comedy,4,2009
7092,Anna Karenina ,Drama,1,1987
7093,Front Page  The ,Comedy,6,1986
7096,Rivers and Tides ,Documentary,8,2007
7099,Nausicaä of the Valley of the Wind  ,Adventure,2,1985
7101,Doc Hollywood ,Comedy,10,2014
7102,Dragnet ,Comedy,2,1999
7103,Madhouse ,Comedy,6,2015
7104,1941,Comedy,1,1999
7107,Foul Play ,Comedy,6,2001
7108,Crime Story  ,Action,1,2002
7109,Beyond the Clouds  ,Drama,8,2018
7114,Collector  The ,Drama,1,2012
7115,Deep Red  ,Horror,2,2008
7116,Diabolique  ,Horror,7,2014
7117,Leprechaun ,Comedy,1,1986
7118,Wings of Honneamise  ,Animation,8,1997
7121,Adam's Rib ,Comedy,8,1989
7122,King of Hearts ,Comedy,3,2017
7123,Naked Lunch ,Drama,3,1995
7124,Grass ,Documentary,4,2006
7125,Spring Forward ,Drama,8,1992
7127,Run ,Action,5,1981
7131,Summer Place  A ,Drama,3,1988
7132,Night at the Opera  A ,Comedy,6,2017
7134,Element of Crime  The  ,Drama,2,1983
7137,Cooler  The ,Comedy,2,1990
7139,In America ,Drama,5,1989
7141,My Flesh and Blood ,Documentary,10,1981
7142,Honey ,Drama,7,1980
7143,Last Samurai  The ,Action,10,1983
7147,Big Fish ,Drama,3,2020
7149,Something's Gotta Give ,Comedy,4,1998
7150,Stuck on You ,Comedy,2,1999
7151,Girl with a Pearl Earring ,Drama,2,1999
7153,Lord of the Rings: The Return of the King  The ,Action,5,2006
7154,Mona Lisa Smile ,Drama,2,2011
7155,Calendar Girls ,Comedy,0,1987
7156,Fog of War: Eleven Lessons from the Life of Robert S. McNamara  The ,Documentary,4,2018
7158,House of Sand and Fog ,Drama,5,1993
7160,Monster ,Crime,2,2017
7161,Cheaper by the Dozen ,Children,2,1985
7162,Cold Mountain ,Drama,3,2008
7163,Paycheck ,Action,0,1993
7164,Peter Pan ,Action,5,2004
7165,Company  The ,Drama,2,2006
7167,Japanese Story ,Drama,0,1999
7169,Chasing Liberty ,Comedy,2,2009
7171,Aileen: Life and Death of a Serial Killer ,Documentary,5,1988
7173,Along Came Polly ,Comedy,6,1992
7175,Torque ,Action,9,2007
7176,Crimson Gold  ,Drama,0,2016
7177,Osama ,Drama,2,1987
7178,Great Gatsby  The ,Drama,2,2013
7179,Wuthering Heights ,Drama,10,2013
7181,Ship of Fools ,Drama,9,1982
7184,This Property is Condemned ,Drama,3,2001
7190,Jane Eyre ,Drama,7,1991
7191,Blame It on the Bellboy ,Comedy,7,2018
7192,Only the Strong ,Action,6,1981
7193,Adventures of Ford Fairlane  The ,Action,9,2006
7202,Beyond Re-Animator ,Horror,3,1980
7205,Wind and the Lion  The ,Adventure,1,1980
7206,Mon Oncle  ,Comedy,7,2018
7208,Dr. Jekyll and Mr. Hyde ,Drama,2,1985
7209,M. Hulot’s Holiday   ,Comedy,8,1998
7211,People Will Talk ,Comedy,9,2013
7212,I Was a Male War Bride ,Comedy,1,1982
7215,To Have and Have Not ,Adventure,5,1994
7216,High Sierra ,Crime,10,2014
7217,Dark Passage ,Crime,8,2012
7218,Ox-Bow Incident  The ,Drama,2,2004
7219,They Drive by Night ,Drama,10,1983
7222,Reefer Madness  ,Comedy,4,2018
7223,D.O.A. ,Drama,3,1999
7225,Pumping Iron ,Documentary,10,2001
7228,Cool World ,Animation,1,2000
7234,Strada  La ,Drama,10,1984
7235,Ichi the Killer  ,Action,10,1985
7236,Boy and His Dog  A ,Sci-Fi,5,2014
7238,Ashes and Diamonds  ,Drama,0,1993
7243,Intolerance: Love's Struggle Throughout the Ages ,Drama,8,1999
7245,Tormented ,Horror,7,2004
7247,Chitty Chitty Bang Bang ,Adventure,10,1995
7248,Suriyothai  ,Action,10,2003
7251,Where the Day Takes You ,Drama,3,1989
7254,The Butterfly Effect ,Drama,8,2015
7255,Win a Date with Tad Hamilton! ,Comedy,6,1999
7256,Touching the Void ,Adventure,6,1982
7257,Big Bounce  The ,Comedy,5,2007
7258,Perfect Score  The ,Comedy,5,1998
7259,You Got Served ,Drama,6,1988
7260,Latter Days ,Comedy,1,2010
7261,Barbershop 2: Back in Business ,Comedy,8,2011
7262,Catch That Kid ,Action,6,1985
7263,Miracle ,Drama,0,1980
7264,An Amazing Couple ,Comedy,7,1991
7265,Dreamers  The ,Drama,2,2003
7266,Lost Skeleton of Cadavra  The ,Comedy,10,1995
7282,Hip Hop Witch  Da ,Comedy,0,2004
7285,Thirteen ,Drama,9,1983
7292,Best Defense ,Comedy,7,2001
7293,50 First Dates ,Comedy,2,2007
7294,Welcome to Mooseport ,Comedy,8,1997
7297,Kitchen Stories  ,Comedy,1,2018
7299,Monsieur Ibrahim  ,Drama,0,1985
7301,Diary of a Country Priest  ,Drama,4,1981
7302,Thief of Bagdad  The ,Action,7,1990
7303,The Diary of Anne Frank ,Drama,2,1992
7304,Allegro non troppo ,Animation,1,1998
7305,Black Widow ,Crime,7,2009
7306,Herod's Law  ,Comedy,5,1980
7307,Flesh & Blood ,Action,9,2020
7308,King Solomon's Mines ,Adventure,3,1987
7310,Raw Deal ,Action,10,1989
7311,Goodbye  Mr. Chips ,Drama,4,2011
7312,Follow Me  Boys! ,Comedy,5,1998
7315,Against the Ropes ,Comedy,2,2019
7316,Confessions of a Teenage Drama Queen ,Comedy,8,2003
7317,EuroTrip ,Adventure,8,2005
7318,Passion of the Christ  The ,Drama,10,2001
7319,Club Dread ,Comedy,8,2018
7320,Dirty Dancing: Havana Nights ,Romance,3,2004
7321,Twisted ,Thriller,9,2017
7323,Good bye  Lenin! ,Comedy,9,1982
7324,Hidalgo ,Adventure,10,1992
7325,Starsky & Hutch ,Action,3,1992
7326,Reckoning  The ,Crime,5,1980
7327,Persona ,Drama,7,1999
7328,Passion of Anna  The  ,Drama,5,2008
7333,Corbeau  Le  ,Crime,0,1995
7335,Pickup on South Street ,Film-Noir,0,2003
7336,Damned  The  ,Drama,9,2015
7340,Just One of the Guys ,Comedy,9,2020
7344,Wrong Arm of the Law  The ,Comedy,7,2009
7345,Agent Cody Banks 2: Destination London ,Action,1,1986
7346,Girl Next Door  The ,Comedy,0,1987
7347,Secret Window ,Mystery,9,1984
7348,Spartan ,Thriller,9,1995
7349,Broken Wings  ,Drama,2,1980
7352,Wilbur Wants to Kill Himself ,Comedy,0,2011
7354,Mad Dog and Glory ,Comedy,10,1984
7357,Peyton Place ,Drama,3,2011
7360,Dawn of the Dead ,Action,1,2006
7361,Eternal Sunshine of the Spotless Mind ,Drama,9,2001
7362,Taking Lives ,Crime,6,1999
7364,Intermission ,Comedy,8,1996
7366,Jersey Girl ,Comedy,4,2009
7367,Ladykillers  The ,Comedy,8,2007
7368,Never Die Alone ,Crime,9,1995
7369,Scooby-Doo 2: Monsters Unleashed ,Action,7,1996
7371,Dogville ,Drama,10,2015
7372,Ned Kelly ,Drama,6,1996
7373,Hellboy ,Action,5,1982
7375,Prince & Me  The ,Comedy,10,1994
7376,Walking Tall ,Action,5,2002
7377,United States of Leland  The ,Crime,9,2014
7379,The Alamo ,Drama,5,1993
7380,Ella Enchanted ,Comedy,5,2008
7381,Whole Ten Yards  The ,Action,9,1983
7382,I'm Not Scared  ,Drama,4,2010
7386,Ten Commandments  The ,Adventure,2,2008
7387,Dawn of the Dead ,Action,3,2000
7390,Prey for Rock & Roll ,Drama,3,2002
7394,Those Magnificent Men in Their Flying Machines ,Action,7,1994
7395,Cheaper by the Dozen ,Comedy,7,2002
7396,Scenes From a Marriage  ,Drama,1,2018
7411,Munchies ,Comedy,2,1994
7414,Going in Style ,Comedy,8,2001
7419,After Hours ,Comedy,2,1981
7438,Kill Bill: Vol. 2 ,Action,3,1980
7439,Punisher  The ,Action,1,2012
7440,Paper Clips ,Documentary,2,1981
7443,This So-Called Disaster ,Documentary,3,1980
7444,13 Going on 30 ,Comedy,3,1985
7445,Man on Fire ,Action,3,1988
7448,Envy ,Comedy,0,2008
7449,Godsend ,Drama,4,1983
7450,Laws of Attraction ,Comedy,10,1993
7451,Mean Girls ,Comedy,7,1992
7454,Van Helsing ,Action,0,2013
7455,Mudge Boy  The ,Drama,8,1987
7457,Breakin' All the Rules ,Comedy,10,2016
7458,Troy ,Action,8,1990
7459,Carandiru ,Crime,6,1981
7460,Coffee and Cigarettes ,Comedy,0,2016
7477,Eye See You  ,Horror,5,1984
7479,Watch on the Rhine ,Drama,0,1996
7481,Enemy Mine ,Adventure,4,2014
7482,Enter the Dragon ,Action,6,1984
7486,Happy Together   ,Drama,0,1993
7487,Henry & June ,Drama,10,1993
7492,Martin ,Drama,0,2011
7493,Three Faces of Eve  The ,Drama,7,2006
7541,100 Girls ,Comedy,10,2010
7560,Fail-Safe ,Drama,8,2003
7561,Paperhouse ,Fantasy,4,2009
7562,Dobermann ,Action,4,1982
7564,Kwaidan  ,Horror,1,2000
7566,28 Up ,Documentary,0,1988
7569,You Only Live Twice ,Action,6,2013
7570,Octopussy ,Action,5,2005
7572,Wit ,Drama,5,1996
7573,Never Say Never Again ,Action,5,1981
7579,Pride and Prejudice ,Comedy,10,1995
7581,Fountainhead  The ,Drama,9,2010
7584,Woman of the Year ,Comedy,10,1996
7587,Samouraï  Le  ,Crime,0,1984
7614,Oklahoma! ,Musical,2,1996
7615,Desert Hearts ,Drama,10,1998
7616,Body Double ,Mystery,0,2018
7618,Chaplin ,Drama,8,1983
7619,Miracle Worker  The ,Drama,6,1991
7620,Monster in a Box ,Comedy,5,1984
7624,School Ties ,Drama,10,1985
7636,Raising Cain ,Horror,9,2011
7646,Rose Red ,Horror,10,1988
7647,Noises Off... ,Comedy,3,2016
7649,Babylon 5: In the Beginning ,Adventure,6,2016
7650,Witchfinder General  ,Horror,5,2014
7657,Versus ,Action,9,2010
7669,Pride and Prejudice ,Drama,8,2014
7698,China Syndrome  The ,Drama,8,2008
7700,Wages of Fear  The  ,Action,8,2018
7701,Look Who's Talking Too ,Comedy,9,2002
7702,Bells of St. Mary's  The ,Drama,2,2002
7704,Delta Force  The ,Action,7,2018
7705,Pat and Mike ,Comedy,2,1993
7706,Animal Crackers ,Comedy,8,2019
7707,He Said  She Said ,Comedy,6,2002
7708,Bedazzled ,Comedy,5,2019
7713,Cat People ,Drama,2,2000
7714,Camelot ,Drama,9,2014
7716,Lonely Guy  The ,Comedy,6,2011
7720,Four Musketeers  The ,Action,7,2016
7727,Protocol ,Comedy,2,2015
7728,Postman Always Rings Twice  The ,Crime,1,2017
7730,Matinee ,Comedy,8,2013
7742,Baxter ,Drama,0,1987
7743,Explorers ,Adventure,7,1984
7745,Scent of Green Papaya  The  ,Drama,0,2003
7748,Pierrot le fou ,Crime,2,1999
7749,Weekend   ,Drama,5,2012
7753,Tuesdays with Morrie ,Drama,9,1992
7756,Alexander Nevsky  ,Action,2,1990
7757,Jason and the Argonauts ,Action,1,1981
7762,Tinker  Tailor  Soldier  Spy ,Drama,6,2015
7766,Throne of Blood  ,Action,5,1998
7767,Best of Youth  The  ,Drama,0,2015
7772,Undercurrent ,Film-Noir,5,1983
7773,Bang  Bang  You're Dead ,Drama,3,1985
7781,Twister ,Comedy,1,1983
7782,Sniper ,Action,2,1995
7786,Genghis Blues ,Documentary,1,1989
7789,"11'09""01 - September 11 ",Drama,2,2005
7792,Parallax View  The ,Thriller,3,1997
7802,Warriors  The ,Action,6,1994
7810,Babylon 5: A Call to Arms ,Adventure,7,1999
7811,Babylon 5: The River of Souls ,Drama,9,2003
7812,Babylon 5: Thirdspace ,Drama,6,2001
7815,True Stories ,Comedy,10,2020
7820,Virgin Spring  The  ,Crime,10,1986
7822,Mogambo ,Adventure,9,1995
7826,Secret Life of Walter Mitty  The ,Comedy,3,1990
7831,Another Thin Man ,Comedy,6,2014
7832,Thin Man Goes Home  The ,Comedy,8,2000
7833,Shadow of the Thin Man ,Comedy,8,1982
7834,After the Thin Man ,Comedy,0,2016
7835,Song of the Thin Man ,Comedy,7,2017
7839,Love Crazy ,Comedy,2,2014
7840,Gunga Din ,Adventure,0,2006
7841,Children of Dune ,Fantasy,2,2008
7842,Dune ,Drama,3,1983
7843,Lammbock ,Comedy,3,1999
7844,Legend  The   ,Action,4,2004
7845,Tremors II: Aftershocks ,Comedy,1,1989
7846,Tremors 3: Back to Perfection ,Comedy,7,2003
7879,Notorious C.H.O. ,Comedy,6,2004
7882,The Plague of the Zombies ,Horror,7,2007
7883,I Walked with a Zombie ,Drama,1,2009
7884,Highway 61 ,Comedy,7,2011
7888,How to Succeed in Business Without Really Trying ,Comedy,8,2016
7889,Pat Garrett and Billy the Kid ,Western,0,1982
7891,Last Man on Earth  The  ,Drama,10,1987
7894,Duck  You Sucker ,Action,3,1981
7895,Bring Me the Head of Alfredo Garcia ,Crime,6,2010
7896,Ride the High Country ,Adventure,0,1990
7899,Master of the Flying Guillotine  ,Action,8,1997
7900,Frankenstein Must Be Destroyed ,Drama,0,1980
7916,Gidget ,Comedy,9,1997
7920,Desperate Living ,Comedy,8,2005
7924,Stray Dog  ,Drama,6,1995
7925,Hidden Fortress  The  ,Action,2,1999
7926,High and Low  ,Crime,8,2019
7930,People Under the Stairs  The ,Horror,7,2018
7932,Dark Days ,Documentary,6,2012
7934,Zelig ,Comedy,9,1994
7936,Shame  ,Drama,8,1984
7937,Silence  The  ,Drama,8,1998
7938,Winter Light  ,Drama,7,2008
7939,Through a Glass Darkly  ,Drama,5,2013
7940,The Magician ,Drama,5,1984
7943,Killers  The ,Crime,1,1980
7944,Night of the Iguana  The ,Drama,6,2011
7951,Nightbreed ,Fantasy,2,2013
7976,Ken Park ,Drama,0,2006
7979,Monterey Pop ,Documentary,7,1990
7980,Bridge Too Far  A ,Action,3,2003
7981,Infernal Affairs  ,Crime,10,2009
7982,Tale of Two Sisters  A  ,Drama,0,2001
7983,Broadway Danny Rose ,Comedy,1,1994
7984,From Beyond ,Horror,6,1995
7986,Robot Jox ,Sci-Fi,1,1988
7987,Dolls ,Horror,2,2010
7988,Space Truckers ,Comedy,9,1995
7991,Death Race 2000 ,Action,0,2003
7993,Bucket Of Blood  A ,Comedy,0,1992
8008,Brigadoon ,Fantasy,2,1985
8010,Power of One  The ,Drama,1,2010
8011,Weather Underground  The ,Documentary,7,2000
8012,Kikujiro  ,Comedy,7,2013
8014,Spring  Summer  Fall  Winter... and Spring  ,Drama,1,2008
8015,Phantom Tollbooth  The ,Adventure,7,1997
8016,Getaway  The ,Action,7,2008
8019,Dark Water  ,Drama,1,2010
8024,Thing Called Love  The ,Comedy,3,2015
8025,The Thief ,Drama,1,2014
8033,How to Steal a Million ,Comedy,9,2004
8035,Stendhal Syndrome  The  ,Crime,1,1981
8042,Mean Streets ,Crime,2,1991
8043,Jack the Bear ,Comedy,5,1997
8044,I Am a Fugitive from a Chain Gang ,Crime,5,1996
8045,Hamburger Hill ,Action,10,1987
8057,Sweet Bird of Youth ,Drama,9,1985
8092,Frankenstein Unbound ,Drama,5,2008
8093,Shiri  ,Action,7,1993
8094,Bad Day at Black Rock ,Drama,7,2005
8117,In China They Eat Dogs  ,Action,6,2006
8118,Delta Force 2  ,Action,0,2012
8119,Crossroads ,Drama,5,1996
8121,Seducing Doctor Lewis  ,Comedy,4,1984
8125,Sunrise: A Song of Two Humans ,Drama,1,2017
8126,Shock Corridor ,Drama,3,2009
8128,Au revoir les enfants ,Drama,0,2001
8131,Pursuit of Happiness ,Comedy,7,2008
8132,Gladiator ,Action,3,1982
8136,Indestructible Man ,Crime,6,2003
8137,Wasp Woman  The ,Horror,3,2006
8138,Attack of the Giant Leeches ,Horror,0,1999
8142,Dead or Alive: Hanzaisha ,Action,7,1989
8143,Lola Montès ,Drama,7,2015
8147,Charly ,Drama,9,1999
8153,Lust for Life ,Drama,9,2018
8154,Dolce Vita  La ,Drama,3,2011
8157,Jin Roh: The Wolf Brigade  ,Animation,8,2010
8158,Rush ,Crime,4,1994
8167,Captain Blood ,Action,8,1992
8169,*batteries not included ,Children,9,2013
8183,Educating Rita ,Comedy,4,2003
8188,Sansho the Bailiff  ,Drama,6,1988
8189,Zazie dans le métro ,Comedy,9,1981
8190,Americanization of Emily  The ,Comedy,6,2020
8191,Anne of the Thousand Days ,Drama,0,1986
8195,Avventura  L'  ,Drama,6,1990
8196,Beyond the Valley of the Dolls ,Comedy,3,1994
8197,Hiroshima Mon Amour ,Drama,9,2008
8199,Ugetsu  ,Drama,10,2002
8207,Day of the Jackal  The ,Crime,9,2012
8225,Night of the Living Dead ,Horror,5,1990
8228,Maltese Falcon  The  ,Mystery,0,1989
8232,I Love You Again ,Comedy,4,1982
8235,Safety Last! ,Action,4,1992
8236,While the City Sleeps ,Drama,9,2009
8238,Little Murders ,Comedy,3,1990
8239,Viridiana ,Comedy,5,2020
8241,Masterminds ,Action,1,1985
8253,Lupin III: The Castle Of Cagliostro  ,Action,0,1985
8254,Arizona Dream ,Comedy,9,1991
8261,3 Women  ,Drama,3,1984
8264,Grey Gardens ,Documentary,4,1988
8266,Purple Rain ,Drama,8,2015
8268,Point of No Return ,Action,0,2015
8270,Hairdresser's Husband  The  ,Comedy,6,2009
8275,College ,Comedy,7,1994
8290,Mitchell ,Action,10,1999
8293,Used People ,Comedy,0,2013
8302,Front Page  The ,Comedy,3,2011
8327,Dolls ,Drama,10,2009
8331,Man Who Came to Dinner  The ,Comedy,3,1991
8335,Make Way for Tomorrow ,Drama,8,2007
8336,Major and the Minor  The ,Comedy,5,2010
8337,Caine Mutiny  The ,Drama,0,1985
8338,Black Narcissus ,Drama,6,2010
8340,Escape from Alcatraz ,Drama,2,1985
8341,Oliver Twist ,Adventure,6,1992
8360,Shrek 2 ,Adventure,6,2014
8361,Day After Tomorrow  The ,Action,7,2002
8362,Raising Helen ,Comedy,7,2009
8363,Soul Plane ,Comedy,1,2017
8364,Baadasssss!  ,Drama,9,2000
8366,Saved! ,Comedy,6,2010
8368,Harry Potter and the Prisoner of Azkaban ,Adventure,6,2005
8369,Mindhunters ,Action,9,2017
8370,Blind Swordsman: Zatoichi  The  ,Action,10,1995
8371,Chronicles of Riddick  The ,Action,6,2019
8372,Garfield: The Movie ,Animation,6,1984
8373,Stepford Wives  The ,Comedy,4,1999
8375,Hunting of the President  The ,Documentary,0,1980
8376,Napoleon Dynamite ,Comedy,3,1981
8378,Doctor  The ,Drama,3,1990
8379,Dresser  The ,Drama,1,2007
8380,Father Hood ,Comedy,6,1983
8382,Hello Again ,Comedy,0,2002
8383,Hope Springs ,Comedy,4,2011
8385,Lover Come Back ,Comedy,2,2019
8387,Police Academy: Mission to Moscow ,Comedy,10,1998
8391,Big Wednesday ,Comedy,3,1980
8402,Book of Love ,Comedy,4,2008
8405,Hour of the Wolf  ,Drama,9,1992
8410,Suddenly ,Crime,7,1981
8424,Divorcee  The ,Drama,5,2007
8425,Meet the Applegates ,Comedy,9,1995
8426,Robot Carnival  ,Animation,2,2004
8427,Americathon ,Comedy,5,2020
8446,Sands of Iwo Jima ,Action,10,1981
8447,This Island Earth ,Sci-Fi,1,1994
8450,Anthony Adverse ,Adventure,10,1987
8451,Blackboard Jungle ,Drama,6,1996
8454,Luna Papa ,Comedy,5,2006
8456,Investigation of a Citizen Above Suspicion  ,Crime,10,2014
8458,To Each His Own ,Drama,4,2015
8459,Heiress  The ,Drama,6,1991
8461,Dragon Seed ,Drama,8,1981
8462,Executive Suite ,Drama,1,1995
8463,Johnny Belinda ,Drama,7,2019
8464,Super Size Me ,Comedy,2,2020
8465,Johnny Eager ,Crime,3,1989
8477,Jetée  La ,Romance,0,1993
8481,Northwest Passage ,Action,0,1988
8482,Picture of Dorian Gray  The ,Drama,6,1983
8484,Human Condition I  The  ,Drama,5,2017
8487,Please Don't Eat the Daisies ,Children,9,2008
8491,White Heat ,Crime,2,1992
8492,Christmas Carol  A  ,Drama,7,1981
8493,Memphis Belle ,Action,4,1990
8494,Cincinnati Kid  The ,Drama,6,1985
8495,Animal Factory ,Crime,2,2011
8500,Godzilla vs. Mechagodzilla  ,Action,3,2014
8501,Hitcher  The ,Action,9,2003
8502,Show Boat ,Drama,1,2001
8506,Fear X ,Mystery,5,2013
8507,Freaks ,Crime,10,2017
8511,Immigrant  The ,Comedy,9,2017
8512,Silent Movie ,Comedy,6,2014
8518,Anna Christie ,Drama,7,1995
8521,Dr. Jekyll and Mr. Hyde ,Drama,8,1982
8526,Around the World in 80 Days ,Adventure,7,2000
8528,Dodgeball: A True Underdog Story ,Comedy,7,1989
8529,Terminal  The ,Comedy,8,1984
8530,Dear Frankie ,Drama,4,2013
8531,White Chicks ,Action,3,1992
8532,Door in the Floor  The ,Drama,4,2004
8533,Notebook  The ,Drama,8,1989
8534,Two Brothers  ,Adventure,9,2011
8535,De-Lovely ,Drama,4,1980
8542,Day at the Races  A ,Comedy,8,2004
8571,Bob & Carol & Ted & Alice ,Comedy,1,2006
